No,long,lat,group,order,region,subregion,WALK,BIKE,CAR,TAXI,BUS,TRAIN,PARA
8619,-120.006012,39.7002449,30,8619,nevada,NA,1,4,1,3,4,5,5
8620,-120.006012,41.20139313,30,8620,nevada,NA,1,4,1,3,4,5,5
8621,-120.006012,42.0092659,30,8621,nevada,NA,1,4,1,3,4,5,5
8622,-119.3700256,42.0092659,30,8622,nevada,NA,1,4,1,3,4,5,5
8623,-119.3069992,42.0092659,30,8623,nevada,NA,1,4,1,3,4,5,5
8624,-118.2011948,42.0092659,30,8624,nevada,NA,1,4,1,3,4,5,5
8625,-117.0266342,42.0092659,30,8625,nevada,NA,1,4,1,3,4,5,5
8626,-115.0613785,42.0092659,30,8626,nevada,NA,1,4,1,3,4,5,5
8627,-114.3050766,42.0092659,30,8627,nevada,NA,1,4,1,3,4,5,5
8628,-114.0472488,42.00353622,30,8628,nevada,NA,1,4,1,3,4,5,5
8629,-114.0415192,41.00658798,30,8629,nevada,NA,1,4,1,3,4,5,5
8630,-114.0415192,40.12996292,30,8630,nevada,NA,1,4,1,3,4,5,5
8631,-114.0357971,39.90077972,30,8631,nevada,NA,1,4,1,3,4,5,5
8632,-114.0415192,39.53981781,30,8632,nevada,NA,1,4,1,3,4,5,5
8633,-114.0472488,38.66892242,30,8633,nevada,NA,1,4,1,3,4,5,5
8634,-114.0472488,38.58870697,30,8634,nevada,NA,1,4,1,3,4,5,5
8635,-114.0415192,38.14179993,30,8635,nevada,NA,1,4,1,3,4,5,5
8636,-114.0472488,37.60895157,30,8636,nevada,NA,1,4,1,3,4,5,5
8637,-114.0415192,36.99588394,30,8637,nevada,NA,1,4,1,3,4,5,5
8639,-72.47342682,42.73119354,31,8639,new hampshire,NA,1,2,1,5,4,1,-9
8640,-72.50208282,42.7598381,31,8640,new hampshire,NA,1,2,1,5,4,1,-9
8641,-72.5307312,42.79421997,31,8641,new hampshire,NA,1,2,1,5,4,1,-9
8642,-72.55364227,42.86870193,31,8642,new hampshire,NA,1,2,1,5,4,1,-9
8643,-72.5307312,42.90880966,31,8643,new hampshire,NA,1,2,1,5,4,1,-9
8644,-72.5249939,42.9431839,31,8644,new hampshire,NA,1,2,1,5,4,1,-9
8645,-72.50208282,42.9661026,31,8645,new hampshire,NA,1,2,1,5,4,1,-9
8646,-72.47342682,42.9890213,31,8646,new hampshire,NA,1,2,1,5,4,1,-9
8647,-72.45624542,43.02339935,31,8647,new hampshire,NA,1,2,1,5,4,1,-9
8648,-72.46769714,43.05204773,31,8648,new hampshire,NA,1,2,1,5,4,1,-9
8649,-72.45624542,43.07496643,31,8649,new hampshire,NA,1,2,1,5,4,1,-9
8650,-72.4390564,43.10934448,31,8650,new hampshire,NA,1,2,1,5,4,1,-9
8651,-72.44478607,43.13799286,31,8651,new hampshire,NA,1,2,1,5,4,1,-9
8652,-72.45051575,43.22393799,31,8652,new hampshire,NA,1,2,1,5,4,1,-9
8653,-72.4390564,43.26977539,31,8653,new hampshire,NA,1,2,1,5,4,1,-9
8654,-72.4161377,43.32133865,31,8654,new hampshire,NA,1,2,1,5,4,1,-9
8655,-72.41040802,43.42447281,31,8655,new hampshire,NA,1,2,1,5,4,1,-9
8656,-72.38175201,43.55052185,31,8656,new hampshire,NA,1,2,1,5,4,1,-9
8657,-72.37602997,43.56771088,31,8657,new hampshire,NA,1,2,1,5,4,1,-9
8658,-72.34738159,43.59635925,31,8658,new hampshire,NA,1,2,1,5,4,1,-9
8659,-72.31873322,43.62500381,31,8659,new hampshire,NA,1,2,1,5,4,1,-9
8660,-72.30727386,43.63646698,31,8660,new hampshire,NA,1,2,1,5,4,1,-9
8661,-72.30154419,43.68230057,31,8661,new hampshire,NA,1,2,1,5,4,1,-9
8662,-72.28435516,43.70521927,31,8662,new hampshire,NA,1,2,1,5,4,1,-9
8663,-72.23851776,43.745327,31,8663,new hampshire,NA,1,2,1,5,4,1,-9
8664,-72.21560669,43.77397537,31,8664,new hampshire,NA,1,2,1,5,4,1,-9
8665,-72.19268036,43.80262375,31,8665,new hampshire,NA,1,2,1,5,4,1,-9
8666,-72.18122101,43.82554245,31,8666,new hampshire,NA,1,2,1,5,4,1,-9
8667,-72.18122101,43.8599205,31,8667,new hampshire,NA,1,2,1,5,4,1,-9
8668,-72.12966156,43.92867661,31,8668,new hampshire,NA,1,2,1,5,4,1,-9
8669,-72.1124649,43.95732117,31,8669,new hampshire,NA,1,2,1,5,4,1,-9
8670,-72.10100555,43.98596954,31,8670,new hampshire,NA,1,2,1,5,4,1,-9
8671,-72.10673523,44.00315857,31,8671,new hampshire,NA,1,2,1,5,4,1,-9
8672,-72.08955383,44.03180313,31,8672,new hampshire,NA,1,2,1,5,4,1,-9
8673,-72.06089783,44.066185,31,8673,new hampshire,NA,1,2,1,5,4,1,-9
8674,-72.04371643,44.08337402,31,8674,new hampshire,NA,1,2,1,5,4,1,-9
8675,-72.03798676,44.14066696,31,8675,new hampshire,NA,1,2,1,5,4,1,-9
8676,-72.04944611,44.16358566,31,8676,new hampshire,NA,1,2,1,5,4,1,-9
8677,-72.03225708,44.20369339,31,8677,new hampshire,NA,1,2,1,5,4,1,-9
8678,-72.0265274,44.26099014,31,8678,new hampshire,NA,1,2,1,5,4,1,-9
8679,-72.00933838,44.28963852,31,8679,new hampshire,NA,1,2,1,5,4,1,-9
8680,-71.99214935,44.31255722,31,8680,new hampshire,NA,1,2,1,5,4,1,-9
8681,-71.9577713,44.32974625,31,8681,new hampshire,NA,1,2,1,5,4,1,-9
8682,-71.8660965,44.33547592,31,8682,new hampshire,NA,1,2,1,5,4,1,-9
8683,-71.83744812,44.34120178,31,8683,new hampshire,NA,1,2,1,5,4,1,-9
8684,-71.80879974,44.35839462,31,8684,new hampshire,NA,1,2,1,5,4,1,-9
8685,-71.77442169,44.38703918,31,8685,new hampshire,NA,1,2,1,5,4,1,-9
8686,-71.75150299,44.39850235,31,8686,new hampshire,NA,1,2,1,5,4,1,-9
8687,-71.69420624,44.42142105,31,8687,new hampshire,NA,1,2,1,5,4,1,-9
8688,-71.64836884,44.45006561,31,8688,new hampshire,NA,1,2,1,5,4,1,-9
8689,-71.60253143,44.49590302,31,8689,new hampshire,NA,1,2,1,5,4,1,-9
8690,-71.59107971,44.51309204,31,8690,new hampshire,NA,1,2,1,5,4,1,-9
8691,-71.57962036,44.55319595,31,8691,new hampshire,NA,1,2,1,5,4,1,-9
8692,-71.56242371,44.58184814,31,8692,new hampshire,NA,1,2,1,5,4,1,-9
8693,-71.55097198,44.59903336,31,8693,new hampshire,NA,1,2,1,5,4,1,-9
8694,-71.56815338,44.63914108,31,8694,new hampshire,NA,1,2,1,5,4,1,-9
8695,-71.62545776,44.74800491,31,8695,new hampshire,NA,1,2,1,5,4,1,-9
8696,-71.59107971,44.79956818,31,8696,new hampshire,NA,1,2,1,5,4,1,-9
8697,-71.52805328,44.89124298,31,8697,new hampshire,NA,1,2,1,5,4,1,-9
8698,-71.52805328,44.92562103,31,8698,new hampshire,NA,1,2,1,5,4,1,-9
8699,-71.54524231,44.98291397,31,8699,new hampshire,NA,1,2,1,5,4,1,-9
8700,-71.53378296,45.000103,31,8700,new hampshire,NA,1,2,1,5,4,1,-9
8701,-71.50513458,45.01156616,31,8701,new hampshire,NA,1,2,1,5,4,1,-9
8702,-71.48794556,45.05167007,31,8702,new hampshire,NA,1,2,1,5,4,1,-9
8703,-71.48221588,45.0688591,31,8703,new hampshire,NA,1,2,1,5,4,1,-9
8704,-71.43637848,45.13188553,31,8704,new hampshire,NA,1,2,1,5,4,1,-9
8705,-71.40200043,45.20064163,31,8705,new hampshire,NA,1,2,1,5,4,1,-9
8706,-71.4077301,45.21783066,31,8706,new hampshire,NA,1,2,1,5,4,1,-9
8707,-71.4306488,45.24647522,31,8707,new hampshire,NA,1,2,1,5,4,1,-9
8708,-71.40200043,45.25793839,31,8708,new hampshire,NA,1,2,1,5,4,1,-9
8709,-71.36762238,45.26366806,31,8709,new hampshire,NA,1,2,1,5,4,1,-9
8710,-71.3160553,45.2980423,31,8710,new hampshire,NA,1,2,1,5,4,1,-9
8711,-71.28740692,45.30377579,31,8711,new hampshire,NA,1,2,1,5,4,1,-9
8712,-71.26449585,45.30377579,31,8712,new hampshire,NA,1,2,1,5,4,1,-9
8713,-71.23011017,45.2751236,31,8713,new hampshire,NA,1,2,1,5,4,1,-9
8714,-71.19000244,45.26939392,31,8714,new hampshire,NA,1,2,1,5,4,1,-9
8715,-71.14989471,45.28085709,31,8715,new hampshire,NA,1,2,1,5,4,1,-9
8716,-71.11551666,45.30377579,31,8716,new hampshire,NA,1,2,1,5,4,1,-9
8717,-71.07541656,45.31523132,31,8717,new hampshire,NA,1,2,1,5,4,1,-9
8718,-71.01811981,44.29536819,31,8718,new hampshire,NA,1,2,1,5,4,1,-9
8719,-70.97228241,43.7911644,31,8719,new hampshire,NA,1,2,1,5,4,1,-9
8720,-70.97228241,43.59062958,31,8720,new hampshire,NA,1,2,1,5,4,1,-9
8721,-70.96082306,43.5619812,31,8721,new hampshire,NA,1,2,1,5,4,1,-9
8722,-70.96082306,43.51041412,31,8722,new hampshire,NA,1,2,1,5,4,1,-9
8723,-70.96655273,43.48749542,31,8723,new hampshire,NA,1,2,1,5,4,1,-9
8724,-70.97228241,43.43020248,31,8724,new hampshire,NA,1,2,1,5,4,1,-9
8725,-70.96655273,43.39009476,31,8725,new hampshire,NA,1,2,1,5,4,1,-9
8726,-70.93217468,43.33852768,31,8726,new hampshire,NA,1,2,1,5,4,1,-9
8727,-70.85769653,43.27550125,31,8727,new hampshire,NA,1,2,1,5,4,1,-9
8728,-70.82904053,43.25258255,31,8728,new hampshire,NA,1,2,1,5,4,1,-9
8729,-70.81758118,43.2411232,31,8729,new hampshire,NA,1,2,1,5,4,1,-9
8730,-70.81758118,43.20101929,31,8730,new hampshire,NA,1,2,1,5,4,1,-9
8731,-70.82331085,43.16091156,31,8731,new hampshire,NA,1,2,1,5,4,1,-9
8732,-70.81185913,43.13226318,31,8732,new hampshire,NA,1,2,1,5,4,1,-9
8733,-70.80039215,43.12080383,31,8733,new hampshire,NA,1,2,1,5,4,1,-9
8734,-70.7717514,43.10361481,31,8734,new hampshire,NA,1,2,1,5,4,1,-9
8735,-70.73736572,43.08642578,31,8735,new hampshire,NA,1,2,1,5,4,1,-9
8736,-70.75455475,43.05204773,31,8736,new hampshire,NA,1,2,1,5,4,1,-9
8737,-70.7430954,43.04059219,31,8737,new hampshire,NA,1,2,1,5,4,1,-9
8738,-70.73164368,43.02339935,31,8738,new hampshire,NA,1,2,1,5,4,1,-9
8739,-70.73164368,43.00621033,31,8739,new hampshire,NA,1,2,1,5,4,1,-9
8740,-70.7717514,42.97183609,31,8740,new hampshire,NA,1,2,1,5,4,1,-9
8741,-70.84049988,42.8572464,31,8741,new hampshire,NA,1,2,1,5,4,1,-9
8742,-70.88633728,42.87443161,31,8742,new hampshire,NA,1,2,1,5,4,1,-9
8743,-70.90925598,42.87443161,31,8743,new hampshire,NA,1,2,1,5,4,1,-9
8744,-71.01239014,42.86870193,31,8744,new hampshire,NA,1,2,1,5,4,1,-9
8745,-71.04103851,42.8572464,31,8745,new hampshire,NA,1,2,1,5,4,1,-9
8746,-71.06967926,42.811409,31,8746,new hampshire,NA,1,2,1,5,4,1,-9
8747,-71.08687592,42.80567551,31,8747,new hampshire,NA,1,2,1,5,4,1,-9
8748,-71.14417267,42.811409,31,8748,new hampshire,NA,1,2,1,5,4,1,-9
8749,-71.17855072,42.80567551,31,8749,new hampshire,NA,1,2,1,5,4,1,-9
8750,-71.19573212,42.7884903,31,8750,new hampshire,NA,1,2,1,5,4,1,-9
8751,-71.19573212,42.7598381,31,8751,new hampshire,NA,1,2,1,5,4,1,-9
8752,-71.19573212,42.7369194,31,8752,new hampshire,NA,1,2,1,5,4,1,-9
8753,-71.21865845,42.73119354,31,8753,new hampshire,NA,1,2,1,5,4,1,-9
8754,-71.23583984,42.73119354,31,8754,new hampshire,NA,1,2,1,5,4,1,-9
8755,-71.26449585,42.72546387,31,8755,new hampshire,NA,1,2,1,5,4,1,-9
8756,-71.28167725,42.71400452,31,8756,new hampshire,NA,1,2,1,5,4,1,-9
8757,-71.31033325,42.69681549,31,8757,new hampshire,NA,1,2,1,5,4,1,-9
8758,-71.34470367,42.69681549,31,8758,new hampshire,NA,1,2,1,5,4,1,-9
8759,-71.74577332,42.70254517,31,8759,new hampshire,NA,1,2,1,5,4,1,-9
8760,-71.90047455,42.71400452,31,8760,new hampshire,NA,1,2,1,5,4,1,-9
8761,-71.9348526,42.71400452,31,8761,new hampshire,NA,1,2,1,5,4,1,-9
8762,-72.28435516,42.72546387,31,8762,new hampshire,NA,1,2,1,5,4,1,-9
8763,-72.47342682,42.73119354,31,8763,new hampshire,NA,1,2,1,5,4,1,-9
8765,-74.72515869,41.36755371,32,8765,new jersey,NA,5,5,1,5,5,5,5
8766,-74.3756485,41.20139313,32,8766,new jersey,NA,5,5,1,5,5,5,5
8767,-74.23813629,41.14410019,32,8767,new jersey,NA,5,5,1,5,5,5,5
8768,-74.19229889,41.12691116,32,8768,new jersey,NA,5,5,1,5,5,5,5
8769,-73.90010071,40.99512863,32,8769,new jersey,NA,5,5,1,5,5,5,5
8770,-73.91155243,40.90918732,32,8770,new jersey,NA,5,5,1,5,5,5,5
8771,-73.9172821,40.90345764,32,8771,new jersey,NA,5,5,1,5,5,5,5
8772,-73.94020844,40.89199829,32,8772,new jersey,NA,5,5,1,5,5,5,5
8773,-73.97457886,40.84616089,32,8773,new jersey,NA,5,5,1,5,5,5,5
8774,-74.00322723,40.82324219,32,8774,new jersey,NA,5,5,1,5,5,5,5
8775,-74.01468658,40.80605316,32,8775,new jersey,NA,5,5,1,5,5,5,5
8776,-74.03187561,40.7774086,32,8776,new jersey,NA,5,5,1,5,5,5,5
8777,-74.05479431,40.7544899,32,8777,new jersey,NA,5,5,1,5,5,5,5
8778,-74.07771301,40.69146347,32,8778,new jersey,NA,5,5,1,5,5,5,5
8779,-74.09490204,40.66281509,32,8779,new jersey,NA,5,5,1,5,5,5,5
8780,-74.14646912,40.65708542,32,8780,new jersey,NA,5,5,1,5,5,5,5
8781,-74.16938782,40.65135574,32,8781,new jersey,NA,5,5,1,5,5,5,5
8782,-74.18084717,40.65135574,32,8782,new jersey,NA,5,5,1,5,5,5,5
8783,-74.20376587,40.62270737,32,8783,new jersey,NA,5,5,1,5,5,5,5
8784,-74.2209549,40.61124802,32,8784,new jersey,NA,5,5,1,5,5,5,5
8785,-74.23241425,40.58259964,32,8785,new jersey,NA,5,5,1,5,5,5,5
8786,-74.24386597,40.55395126,32,8786,new jersey,NA,5,5,1,5,5,5,5
8787,-74.26106262,40.53103638,32,8787,new jersey,NA,5,5,1,5,5,5,5
8788,-74.28970337,40.51957321,32,8788,new jersey,NA,5,5,1,5,5,5,5
8789,-74.29544067,40.50811768,32,8789,new jersey,NA,5,5,1,5,5,5,5
8790,-74.27824402,40.48519897,32,8790,new jersey,NA,5,5,1,5,5,5,5
8791,-74.26106262,40.46800995,32,8791,new jersey,NA,5,5,1,5,5,5,5
8792,-74.20949554,40.45081711,32,8792,new jersey,NA,5,5,1,5,5,5,5
8793,-74.20376587,40.44509125,32,8793,new jersey,NA,5,5,1,5,5,5,5
8794,-74.19229889,40.4336319,32,8794,new jersey,NA,5,5,1,5,5,5,5
8795,-74.14073944,40.4336319,32,8795,new jersey,NA,5,5,1,5,5,5,5
8796,-74.08917236,40.4336319,32,8796,new jersey,NA,5,5,1,5,5,5,5
8797,-74.06625366,40.42217255,32,8797,new jersey,NA,5,5,1,5,5,5,5
8798,-74.00895691,40.40498352,32,8798,new jersey,NA,5,5,1,5,5,5,5
8799,-74.02041626,40.45081711,32,8799,new jersey,NA,5,5,1,5,5,5,5
8800,-74.00895691,40.46800995,32,8800,new jersey,NA,5,5,1,5,5,5,5
8801,-73.99176788,40.45081711,32,8801,new jersey,NA,5,5,1,5,5,5,5
8802,-73.97457886,40.4336319,32,8802,new jersey,NA,5,5,1,5,5,5,5
8803,-73.95738983,40.39352417,32,8803,new jersey,NA,5,5,1,5,5,5,5
8804,-73.95738983,40.33622742,32,8804,new jersey,NA,5,5,1,5,5,5,5
8805,-73.95738983,40.30185318,32,8805,new jersey,NA,5,5,1,5,5,5,5
8806,-73.95738983,40.26747131,32,8806,new jersey,NA,5,5,1,5,5,5,5
8807,-73.97457886,40.22163773,32,8807,new jersey,NA,5,5,1,5,5,5,5
8808,-74.00322723,40.1586113,32,8808,new jersey,NA,5,5,1,5,5,5,5
8809,-74.00895691,40.10704422,32,8809,new jersey,NA,5,5,1,5,5,5,5
8810,-74.02041626,40.03256226,32,8810,new jersey,NA,5,5,1,5,5,5,5
8811,-74.03187561,39.9523468,32,8811,new jersey,NA,5,5,1,5,5,5,5
8812,-74.04906464,39.91224289,32,8812,new jersey,NA,5,5,1,5,5,5,5
8813,-74.05479431,39.8377533,32,8813,new jersey,NA,5,5,1,5,5,5,5
8814,-74.07198334,39.79191971,32,8814,new jersey,NA,5,5,1,5,5,5,5
8815,-74.08917236,39.78046036,32,8815,new jersey,NA,5,5,1,5,5,5,5
8816,-74.09490204,39.79191971,32,8816,new jersey,NA,5,5,1,5,5,5,5
8817,-74.08917236,39.82629776,32,8817,new jersey,NA,5,5,1,5,5,5,5
8818,-74.07198334,39.9065094,32,8818,new jersey,NA,5,5,1,5,5,5,5
8819,-74.07198334,39.96380615,32,8819,new jersey,NA,5,5,1,5,5,5,5
8820,-74.07198334,40.02109909,32,8820,new jersey,NA,5,5,1,5,5,5,5
8821,-74.08917236,40.03256226,32,8821,new jersey,NA,5,5,1,5,5,5,5
8822,-74.12355042,39.96953583,32,8822,new jersey,NA,5,5,1,5,5,5,5
8823,-74.11782074,39.94661713,32,8823,new jersey,NA,5,5,1,5,5,5,5
8824,-74.11209106,39.92369843,32,8824,new jersey,NA,5,5,1,5,5,5,5
8825,-74.12928009,39.84921646,32,8825,new jersey,NA,5,5,1,5,5,5,5
8826,-74.15219116,39.81483459,32,8826,new jersey,NA,5,5,1,5,5,5,5
8827,-74.17511749,39.79191971,32,8827,new jersey,NA,5,5,1,5,5,5,5
8828,-74.17511749,39.74035263,32,8828,new jersey,NA,5,5,1,5,5,5,5
8829,-74.17511749,39.7002449,32,8829,new jersey,NA,5,5,1,5,5,5,5
8830,-74.20376587,39.66013718,32,8830,new jersey,NA,5,5,1,5,5,5,5
8831,-74.22668457,39.63721848,32,8831,new jersey,NA,5,5,1,5,5,5,5
8832,-74.24386597,39.61429977,32,8832,new jersey,NA,5,5,1,5,5,5,5
8833,-74.30690002,39.57419586,32,8833,new jersey,NA,5,5,1,5,5,5,5
8834,-74.3126297,39.56273651,32,8834,new jersey,NA,5,5,1,5,5,5,5
8835,-74.31835175,39.52835846,32,8835,new jersey,NA,5,5,1,5,5,5,5
8836,-74.34127808,39.52835846,32,8836,new jersey,NA,5,5,1,5,5,5,5
8837,-74.36418915,39.54554367,32,8837,new jersey,NA,5,5,1,5,5,5,5
8838,-74.38711548,39.54554367,32,8838,new jersey,NA,5,5,1,5,5,5,5
8839,-74.39284515,39.53981781,32,8839,new jersey,NA,5,5,1,5,5,5,5
8840,-74.3985672,39.51689911,32,8840,new jersey,NA,5,5,1,5,5,5,5
8841,-74.39284515,39.50543976,32,8841,new jersey,NA,5,5,1,5,5,5,5
8842,-74.3756485,39.45960617,32,8842,new jersey,NA,5,5,1,5,5,5,5
8843,-74.3985672,39.4252243,32,8843,new jersey,NA,5,5,1,5,5,5,5
8844,-74.4214859,39.39657974,32,8844,new jersey,NA,5,5,1,5,5,5,5
8845,-74.46159363,39.37939072,32,8845,new jersey,NA,5,5,1,5,5,5,5
8846,-74.50170135,39.35647202,32,8846,new jersey,NA,5,5,1,5,5,5,5
8847,-74.55326843,39.29344559,32,8847,new jersey,NA,5,5,1,5,5,5,5
8848,-74.58191681,39.28198624,32,8848,new jersey,NA,5,5,1,5,5,5,5
8849,-74.61056519,39.25333786,32,8849,new jersey,NA,5,5,1,5,5,5,5
8850,-74.66213226,39.20177078,32,8850,new jersey,NA,5,5,1,5,5,5,5
8851,-74.70796967,39.15593338,32,8851,new jersey,NA,5,5,1,5,5,5,5
8852,-74.74234009,39.10437012,32,8852,new jersey,NA,5,5,1,5,5,5,5
8853,-74.77098846,39.04707336,32,8853,new jersey,NA,5,5,1,5,5,5,5
8854,-74.78244781,39.00696945,32,8854,new jersey,NA,5,5,1,5,5,5,5
8855,-74.80537415,38.97831726,32,8855,new jersey,NA,5,5,1,5,5,5,5
8856,-74.8397522,38.94966888,32,8856,new jersey,NA,5,5,1,5,5,5,5
8857,-74.87412262,38.93247986,32,8857,new jersey,NA,5,5,1,5,5,5,5
8858,-74.91996002,38.926754,32,8858,new jersey,NA,5,5,1,5,5,5,5
8859,-74.9486084,38.93247986,32,8859,new jersey,NA,5,5,1,5,5,5,5
8860,-74.96006775,38.94394302,32,8860,new jersey,NA,5,5,1,5,5,5,5
8861,-74.95433807,38.97831726,32,8861,new jersey,NA,5,5,1,5,5,5,5
8862,-74.93714905,39.00696945,32,8862,new jersey,NA,5,5,1,5,5,5,5
8863,-74.902771,39.05853271,32,8863,new jersey,NA,5,5,1,5,5,5,5
8864,-74.89131927,39.08718109,32,8864,new jersey,NA,5,5,1,5,5,5,5
8865,-74.8855896,39.12155914,32,8865,new jersey,NA,5,5,1,5,5,5,5
8866,-74.8855896,39.14447784,32,8866,new jersey,NA,5,5,1,5,5,5,5
8867,-74.91996002,39.16739655,32,8867,new jersey,NA,5,5,1,5,5,5,5
8868,-74.96006775,39.17312622,32,8868,new jersey,NA,5,5,1,5,5,5,5
8869,-74.98298645,39.17312622,32,8869,new jersey,NA,5,5,1,5,5,5,5
8870,-75.00017548,39.19031525,32,8870,new jersey,NA,5,5,1,5,5,5,5
8871,-75.01163483,39.20177078,32,8871,new jersey,NA,5,5,1,5,5,5,5
8872,-75.04601288,39.20177078,32,8872,new jersey,NA,5,5,1,5,5,5,5
8873,-75.06893158,39.20750046,32,8873,new jersey,NA,5,5,1,5,5,5,5
8874,-75.08612061,39.20750046,32,8874,new jersey,NA,5,5,1,5,5,5,5
8875,-75.103302,39.19604111,32,8875,new jersey,NA,5,5,1,5,5,5,5
8876,-75.12049866,39.17885208,32,8876,new jersey,NA,5,5,1,5,5,5,5
8877,-75.1491394,39.19031525,32,8877,new jersey,NA,5,5,1,5,5,5,5
8878,-75.16060638,39.20750046,32,8878,new jersey,NA,5,5,1,5,5,5,5
8879,-75.17206573,39.23615265,32,8879,new jersey,NA,5,5,1,5,5,5,5
8880,-75.21217346,39.25333786,32,8880,new jersey,NA,5,5,1,5,5,5,5
8881,-75.22935486,39.27052689,32,8881,new jersey,NA,5,5,1,5,5,5,5
8882,-75.24081421,39.28771591,32,8882,new jersey,NA,5,5,1,5,5,5,5
8883,-75.26946259,39.29344559,32,8883,new jersey,NA,5,5,1,5,5,5,5
8884,-75.29811859,39.29344559,32,8884,new jersey,NA,5,5,1,5,5,5,5
8885,-75.32675934,39.33355331,32,8885,new jersey,NA,5,5,1,5,5,5,5
8886,-75.36113739,39.34501266,32,8886,new jersey,NA,5,5,1,5,5,5,5
8887,-75.39551544,39.36219788,32,8887,new jersey,NA,5,5,1,5,5,5,5
8888,-75.42416382,39.4023056,32,8888,new jersey,NA,5,5,1,5,5,5,5
8889,-75.46427155,39.4252243,32,8889,new jersey,NA,5,5,1,5,5,5,5
8890,-75.51583862,39.48252487,32,8890,new jersey,NA,5,5,1,5,5,5,5
8891,-75.51583862,39.50543976,32,8891,new jersey,NA,5,5,1,5,5,5,5
8892,-75.51010132,39.52835846,32,8892,new jersey,NA,5,5,1,5,5,5,5
8893,-75.50437927,39.55127716,32,8893,new jersey,NA,5,5,1,5,5,5,5
8894,-75.50437927,39.56846237,32,8894,new jersey,NA,5,5,1,5,5,5,5
8895,-75.52729797,39.58565521,32,8895,new jersey,NA,5,5,1,5,5,5,5
8896,-75.55021667,39.6085701,32,8896,new jersey,NA,5,5,1,5,5,5,5
8897,-75.53875732,39.63721848,32,8897,new jersey,NA,5,5,1,5,5,5,5
8898,-75.5215683,39.6773262,32,8898,new jersey,NA,5,5,1,5,5,5,5
8899,-75.52729797,39.6773262,32,8899,new jersey,NA,5,5,1,5,5,5,5
8900,-75.44135284,39.78619003,32,8900,new jersey,NA,5,5,1,5,5,5,5
8901,-75.42416382,39.80910873,32,8901,new jersey,NA,5,5,1,5,5,5,5
8902,-75.41270447,39.80337906,32,8902,new jersey,NA,5,5,1,5,5,5,5
8903,-75.36686707,39.82629776,32,8903,new jersey,NA,5,5,1,5,5,5,5
8904,-75.33822632,39.84348679,32,8904,new jersey,NA,5,5,1,5,5,5,5
8905,-75.28092194,39.84921646,32,8905,new jersey,NA,5,5,1,5,5,5,5
8906,-75.24081421,39.85494232,32,8906,new jersey,NA,5,5,1,5,5,5,5
8907,-75.20644379,39.860672,32,8907,new jersey,NA,5,5,1,5,5,5,5
8908,-75.16633606,39.87213516,32,8908,new jersey,NA,5,5,1,5,5,5,5
8909,-75.1491394,39.8835907,32,8909,new jersey,NA,5,5,1,5,5,5,5
8910,-75.13195801,39.9065094,32,8910,new jersey,NA,5,5,1,5,5,5,5
8911,-75.12049866,39.9294281,32,8911,new jersey,NA,5,5,1,5,5,5,5
8912,-75.11476898,39.95807648,32,8912,new jersey,NA,5,5,1,5,5,5,5
8913,-75.07466125,39.98672485,32,8913,new jersey,NA,5,5,1,5,5,5,5
8914,-75.04601288,39.99818039,32,8914,new jersey,NA,5,5,1,5,5,5,5
8915,-74.9715271,40.05548096,32,8915,new jersey,NA,5,5,1,5,5,5,5
8916,-74.91423035,40.08412552,32,8916,new jersey,NA,5,5,1,5,5,5,5
8917,-74.86266327,40.09558868,32,8917,new jersey,NA,5,5,1,5,5,5,5
8918,-74.83401489,40.10704422,32,8918,new jersey,NA,5,5,1,5,5,5,5
8919,-74.80537415,40.12996292,32,8919,new jersey,NA,5,5,1,5,5,5,5
8920,-74.76526642,40.1356926,32,8920,new jersey,NA,5,5,1,5,5,5,5
8921,-74.73088074,40.14715195,32,8921,new jersey,NA,5,5,1,5,5,5,5
8922,-74.73661041,40.16434097,32,8922,new jersey,NA,5,5,1,5,5,5,5
8923,-74.78244781,40.23309708,32,8923,new jersey,NA,5,5,1,5,5,5,5
8924,-74.81682587,40.24455643,32,8924,new jersey,NA,5,5,1,5,5,5,5
8925,-74.83401489,40.26747131,32,8925,new jersey,NA,5,5,1,5,5,5,5
8926,-74.85693359,40.29039001,32,8926,new jersey,NA,5,5,1,5,5,5,5
8927,-74.87412262,40.30757904,32,8927,new jersey,NA,5,5,1,5,5,5,5
8928,-74.89704132,40.32477188,32,8928,new jersey,NA,5,5,1,5,5,5,5
8929,-74.91996002,40.33622742,32,8929,new jersey,NA,5,5,1,5,5,5,5
8930,-74.931427,40.35914612,32,8930,new jersey,NA,5,5,1,5,5,5,5
8931,-74.96579742,40.40498352,32,8931,new jersey,NA,5,5,1,5,5,5,5
8932,-75.01163483,40.41644287,32,8932,new jersey,NA,5,5,1,5,5,5,5
8933,-75.04601288,40.42790222,32,8933,new jersey,NA,5,5,1,5,5,5,5
8934,-75.0632019,40.44509125,32,8934,new jersey,NA,5,5,1,5,5,5,5
8935,-75.06893158,40.4794693,32,8935,new jersey,NA,5,5,1,5,5,5,5
8936,-75.06893158,40.55395126,32,8936,new jersey,NA,5,5,1,5,5,5,5
8937,-75.08612061,40.56541061,32,8937,new jersey,NA,5,5,1,5,5,5,5
8938,-75.12049866,40.57686996,32,8938,new jersey,NA,5,5,1,5,5,5,5
8939,-75.14340973,40.57686996,32,8939,new jersey,NA,5,5,1,5,5,5,5
