HOUSEID,HHSTATE
30489717,WI
30489721,FL
30489721,FL
30489727,CA
30489727,CA
30489727,CA
30489727,CA
30489727,CA
30489743,NY
30489743,NY
30489752,NC
30489754,GA
30489758,AZ
30489758,AZ
30489758,AZ
30489758,AZ
30489762,MD
30489775,GA
30489793,IA
30489794,GA
30489794,GA
30489796,CA
30489796,CA
30489822,NY
30489822,NY
30489824,TX
30489824,TX
30489828,MO
30489831,NY
30489831,NY
30489835,CA
30489835,CA
30489836,CA
30489842,NE
30489842,NE
30489844,CA
30489844,CA
30489844,CA
30489853,CA
30489853,CA
30489859,GA
30489859,GA
30489866,CA
30489873,FL
30489873,FL
30489875,OK
30489875,OK
30489886,PA
30489888,CA
30489888,CA
30489888,CA
30489898,TX
30489898,TX
30489899,OK
30489899,OK
30489899,OK
30489899,OK
30489899,OK
30489943,NJ
30489943,NJ
30489954,NY
30489954,NY
30489959,TX
30489968,NC
30489968,NC
30489977,CA
30489977,CA
30490004,SC
30490004,SC
30490009,TX
30490009,TX
30490009,TX
30490012,IL
30490016,NY
30490016,NY
30490022,SC
30490023,WI
30490023,WI
30490023,WI
30490023,WI
30490032,TX
30490039,SC
30490039,SC
30490039,SC
30490042,NY
30490042,NY
30490044,NJ
30490051,TX
30490090,CA
30490095,IA
30490097,AR
30490097,AR
30490108,TX
30490108,TX
30490115,NJ
30490115,NJ
30490115,NJ
30490115,NJ
30490115,NJ
30490119,NC
30490119,NC
30490130,NC
30490130,NC
30490130,NC
30490135,WI
30490135,WI
30490135,WI
30490152,CA
30490161,WI
30490161,WI
30490168,GA
30490168,GA
30490170,OH
30490182,MD
30490187,MI
30490187,MI
30490187,MI
30490187,MI
30490195,CA
30490195,CA
30490210,TX
30490214,NC
30490214,NC
30490227,WI
30490227,WI
30490227,WI
30490227,WI
30490245,TX
30490245,TX
30490252,TX
30490252,TX
30490252,TX
30490252,TX
30490257,FL
30490260,WI
30490272,NY
30490277,CA
30490277,CA
30490300,NY
30490300,NY
30490301,WI
30490305,NC
30490305,NC
30490310,CA
30490310,CA
30490314,NY
30490314,NY
30490322,NY
30490322,NY
30490322,NY
30490322,NY
30490343,VA
30490343,VA
30490350,NY
30490352,IA
30490352,IA
30490359,TX
30490359,TX
30490366,TX
30490379,WI
30490382,CA
30490396,TX
30490396,TX
30490399,NC
30490399,NC
30490399,NC
30490399,NC
30490399,NC
30490399,NC
30490399,NC
30490400,TX
30490404,TX
30490405,ME
30490405,ME
30490405,ME
30490417,NY
30490418,GA
30490418,GA
30490418,GA
30490424,NC
30490424,NC
30490449,NY
30490452,FL
30490455,WI
30490455,WI
30490458,NY
30490458,NY
30490460,AK
30490470,NY
30490470,NY
30490484,MI
30490484,MI
30490493,TX
30490499,CA
30490499,CA
30490573,CA
30490573,CA
30490575,SC
30490576,VT
30490578,WI
30490578,WI
30490578,WI
30490578,WI
30490589,NC
30490589,NC
30490595,MO
30490595,MO
30490599,CA
30490599,CA
30490599,CA
30490599,CA
30490599,CA
30490600,TX
30490600,TX
30490600,TX
30490610,SC
30490620,IA
30490620,IA
30490622,WI
30490622,WI
30490622,WI
30490622,WI
30490625,SC
30490630,CA
30490630,CA
30490637,CA
30490641,CA
30490641,CA
30490650,ID
30490650,ID
30490657,NY
30490657,NY
30490662,CA
30490675,NY
30490675,NY
30490684,TX
30490703,TX
30490703,TX
30490703,TX
30490703,TX
30490709,AZ
30490709,AZ
30490709,AZ
30490713,NY
30490713,NY
30490718,TX
30490718,TX
30490720,CA
30490720,CA
30490720,CA
30490724,CA
30490724,CA
30490729,SC
30490729,SC
30490737,TX
30490737,TX
30490740,NY
30490740,NY
30490740,NY
30490742,NY
30490742,NY
30490770,TX
30490770,TX
30490770,TX
30490771,TX
30490771,TX
30490777,OK
30490777,OK
30490777,OK
30490779,TX
30490779,TX
30490790,CA
30490790,CA
30490790,CA
30490793,CA
30490794,TX
30490794,TX
30490807,NY
30490829,WI
30490829,WI
30490835,CA
30490835,CA
30490861,NY
30490861,NY
30490865,CA
30490884,TX
30490884,TX
30490892,NY
30490892,NY
30490894,WI
30490894,WI
30490898,NY
30490898,NY
30490898,NY
30490904,NY
30490904,NY
30490905,CA
30490905,CA
30490914,NC
30490914,NC
30490914,NC
30490924,TX
30490924,TX
30490924,TX
30490925,MD
30490925,MD
30490926,WI
30490935,TX
30490935,TX
30490935,TX
30490935,TX
30490935,TX
30490938,NY
30490938,NY
30490942,TX
30490942,TX
30490943,WI
30490944,CA
30490944,CA
30490946,NE
30490946,NE
30490952,NY
30490954,CA
30490954,CA
30490954,CA
30490954,CA
30490954,CA
30490954,CA
30490963,TX
30490963,TX
30490980,TX
30490980,TX
30490980,TX
30491006,TX
30491006,TX
30491009,TN
30491009,TN
30491011,SC
30491014,NY
30491014,NY
30491014,NY
30491014,NY
30491020,TX
30491020,TX
30491020,TX
30491023,CA
30491027,NY
30491027,NY
30491035,NC
30491045,NY
30491045,NY
30491050,FL
30491050,FL
30491050,FL
30491050,FL
30491065,DE
30491065,DE
30491065,DE
30491068,NY
30491068,NY
30491068,NY
30491075,TX
30491075,TX
30491075,TX
30491077,CA
30491077,CA
30491093,CA
30491093,CA
30491117,NJ
30491117,NJ
30491117,NJ
30491117,NJ
30491120,CA
30491120,CA
30491142,WI
30491142,WI
30491142,WI
30491142,WI
30491142,WI
30491142,WI
30491144,NC
30491144,NC
30491150,GA
30491150,GA
30491150,GA
30491154,WI
30491154,WI
30491154,WI
30491154,WI
30491157,TX
30491157,TX
30491170,NC
30491170,NC
30491178,TX
30491178,TX
30491193,DE
30491205,NY
30491205,NY
30491205,NY
30491210,NY
30491210,NY
30491213,MN
30491224,NY
30491232,GA
30491232,GA
30491238,NY
30491238,NY
30491246,CA
30491246,CA
30491246,CA
30491246,CA
30491246,CA
30491246,CA
30491249,CA
30491251,TX
30491251,TX
30491266,GA
30491266,GA
30491266,GA
30491266,GA
30491266,GA
30491276,NY
30491276,NY
30491276,NY
30491276,NY
30491279,NC
30491279,NC
30491280,IA
30491280,IA
30491299,NC
30491319,TX
30491319,TX
30491336,IA
30491336,IA
30491337,NC
30491337,NC
30491346,CA
30491349,NY
30491349,NY
30491352,IL
30491352,IL
30491352,IL
30491353,DC
30491353,DC
30491353,DC
30491357,NY
30491358,NY
30491358,NY
30491359,TX
30491359,TX
30491359,TX
30491359,TX
30491359,TX
30491366,CA
30491369,TX
30491369,TX
30491370,AZ
30491371,GA
30491371,GA
30491371,GA
30491378,WA
30491378,WA
30491378,WA
30491378,WA
30491392,CA
30491392,CA
30491402,MT
30491402,MT
30491404,CA
30491404,CA
30491414,SC
30491417,IA
30491425,CA
30491425,CA
30491425,CA
30491425,CA
30491427,TX
30491431,NC
30491431,NC
30491433,NC
30491433,NC
30491443,WA
30491443,WA
30491458,MT
30491458,MT
30491475,NC
30491478,IL
30491478,IL
30491492,CA
30491492,CA
30491501,TX
30491501,TX
30491503,TX
30491512,CA
30491512,CA
30491512,CA
30491528,CA
30491528,CA
30491529,WY
30491529,WY
30491529,WY
30491529,WY
30491537,TX
30491537,TX
30491537,TX
30491542,NC
30491563,FL
30491563,FL
30491581,GA
30491581,GA
30491585,TX
30491585,TX
30491595,NC
30491595,NC
30491595,NC
30491602,TX
30491602,TX
30491607,TX
30491607,TX
30491607,TX
30491610,TX
30491610,TX
30491613,AL
30491613,AL
30491613,AL
30491613,AL
30491618,GA
30491618,GA
30491629,CA
30491629,CA
30491629,CA
30491637,AZ
30491637,AZ
30491637,AZ
30491645,VA
30491648,TX
30491648,TX
30491649,TX
30491650,NC
30491650,NC
30491665,TX
30491665,TX
30491665,TX
30491668,IA
30491675,CA
30491675,CA
30491675,CA
30491689,NV
30491689,NV
30491697,UT
30491714,TX
30491714,TX
30491714,TX
30491730,GA
30491730,GA
30491773,SC
30491773,SC
30491773,SC
30491777,NY
30491777,NY
30491783,NC
30491783,NC
30491785,NY
30491785,NY
30491785,NY
30491788,TX
30491788,TX
30491789,WI
30491796,TX
30491796,TX
30491796,TX
30491800,TX
30491800,TX
30491805,AZ
30491807,SC
30491809,NY
30491816,SC
30491820,NY
30491820,NY
30491827,CA
30491827,CA
30491827,CA
30491827,CA
30491839,SC
30491850,CA
30491855,TX
30491859,NJ
30491859,NJ
30491859,NJ
30491859,NJ
30491864,CA
30491864,CA
30491864,CA
30491871,TX
30491873,OK
30491873,OK
30491882,TX
30491882,TX
30491887,WI
30491887,WI
30491887,WI
30491887,WI
30491904,TX
30491906,GA
30491906,GA
30491908,TX
30491911,NC
30491915,IA
30491915,IA
30491918,TX
30491918,TX
30491918,TX
30491918,TX
30491920,TX
30491920,TX
30491938,CA
30491949,GA
30491952,TX
30491957,SC
30491957,SC
30491971,CA
30491971,CA
30491971,CA
30491982,TX
30491982,TX
30491984,TX
30491989,WI
30491989,WI
30491995,CA
30491998,TX
30491998,TX
30492005,NC
30492019,SC
30492019,SC
30492026,NY
30492026,NY
30492043,IA
30492043,IA
30492058,DE
30492065,WI
30492065,WI
30492065,WI
30492065,WI
30492066,SC
30492066,SC
30492084,CA
30492084,CA
30492084,CA
30492100,CA
30492100,CA
30492100,CA
30492100,CA
30492102,WI
30492102,WI
30492103,CA
30492103,CA
30492109,CA
30492117,AZ
30492117,AZ
30492125,PA
30492131,WI
30492134,NY
30492134,NY
30492141,NC
30492151,TX
30492159,WI
30492159,WI
30492161,SC
30492161,SC
30492164,NC
30492164,NC
30492164,NC
30492187,TX
30492198,WI
30492198,WI
30492199,CA
30492199,CA
30492209,NC
30492209,NC
30492225,TX
30492225,TX
30492228,AZ
30492253,TX
30492258,CA
30492258,CA
30492268,NY
30492268,NY
30492268,NY
30492275,CA
30492275,CA
30492275,CA
30492275,CA
30492275,CA
30492282,NC
30492282,NC
30492293,SC
30492293,SC
30492296,CA
30492296,CA
30492296,CA
30492296,CA
30492304,VA
30492304,VA
30492304,VA
30492326,SC
30492326,SC
30492344,GA
30492344,GA
30492344,GA
30492344,GA
30492344,GA
30492354,GA
30492354,GA
30492355,TX
30492355,TX
30492360,CA
30492360,CA
30492365,AZ
30492365,AZ
30492366,CA
30492366,CA
30492376,SC
30492392,SC
30492392,SC
30492398,TX
30492398,TX
30492409,WI
30492417,CA
30492431,NY
30492431,NY
30492433,KS
30492438,IA
30492438,IA
30492441,CA
30492441,CA
30492441,CA
30492442,TX
30492447,TX
30492447,TX
30492454,CA
30492454,CA
30492454,CA
30492458,WI
30492458,WI
30492460,WI
30492463,GA
30492482,CA
30492484,NH
30492486,NY
30492502,OH
30492502,OH
30492528,CA
30492528,CA
30492528,CA
30492547,NY
30492551,NY
30492551,NY
30492554,NH
30492567,CA
30492567,CA
30492602,GA
30492612,WI
30492612,WI
30492612,WI
30492619,CA
30492619,CA
30492628,DE
30492628,DE
30492632,ND
30492637,CA
30492640,NY
30492656,NC
30492660,GA
30492660,GA
30492660,GA
30492660,GA
30492671,FL
30492673,NY
30492673,NY
30492683,GA
30492683,GA
30492683,GA
30492692,TX
30492692,TX
30492701,MO
30492703,NY
30492703,NY
30492704,WI
30492705,GA
30492705,GA
30492705,GA
30492709,TX
30492713,CO
30492713,CO
30492723,CA
30492723,CA
30492723,CA
30492727,TX
30492727,TX
30492769,NY
30492769,NY
30492780,NC
30492787,TX
30492787,TX
30492838,NC
30492838,NC
30492847,MA
30492847,MA
30492852,WI
30492852,WI
30492858,NY
30492858,NY
30492859,CA
30492859,CA
30492859,CA
30492859,CA
30492859,CA
30492859,CA
30492886,NY
30492886,NY
30492886,NY
30492887,NC
30492888,MD
30492888,MD
30492896,CA
30492896,CA
30492902,CA
30492902,CA
30492909,NC
30492910,GA
30492921,NY
30492924,NY
30492924,NY
30492926,TX
30492926,TX
30492930,TX
30492931,NY
30492931,NY
30492931,NY
30492931,NY
30492934,CA
30492934,CA
30492950,CA
30492950,CA
30492956,MO
30492956,MO
30492956,MO
30492960,CA
30492965,MA
30492965,MA
30492966,TX
30492966,TX
30492966,TX
30492966,TX
30492980,NY
30492980,NY
30492980,NY
30492995,CA
30492995,CA
30492996,NC
30492996,NC
30492999,CA
30493003,CA
30493009,WI
30493009,WI
30493009,WI
30493009,WI
30493010,CA
30493022,IL
30493022,IL
30493022,IL
30493031,CA
30493031,CA
30493031,CA
30493032,CA
30493046,TX
30493046,TX
30493056,CA
30493061,TX
30493061,TX
30493088,CA
30493088,CA
30493088,CA
30493088,CA
30493100,NY
30493100,NY
30493100,NY
30493141,NY
30493141,NY
30493154,NY
30493159,NY
30493159,NY
30493172,CA
30493191,CA
30493191,CA
30493191,CA
30493199,VT
30493199,VT
30493227,KS
30493227,KS
30493243,TX
30493243,TX
30493260,TX
30493260,TX
30493269,NC
30493269,NC
30493289,SC
30493313,TX
30493313,TX
30493323,NY
30493323,NY
30493323,NY
30493323,NY
30493323,NY
30493328,TX
30493338,TX
30493338,TX
30493346,MN
30493346,MN
30493346,MN
30493354,AZ
30493354,AZ
30493357,TX
30493376,NY
30493388,NY
30493388,NY
30493389,CA
30493401,CA
30493405,CA
30493405,CA
30493405,CA
30493405,CA
30493405,CA
30493406,WI
30493414,CA
30493428,CA
30493451,ND
30493459,MD
30493459,MD
30493476,CA
30493476,CA
30493479,CA
30493479,CA
30493479,CA
30493482,TX
30493484,PA
30493484,PA
30493487,IL
30493487,IL
30493487,IL
30493487,IL
30493516,GA
30493516,GA
30493516,GA
30493516,GA
30493516,GA
30493534,CA
30493534,CA
30493544,OH
30493556,TX
30493556,TX
30493564,NC
30493569,CA
30493569,CA
30493573,CA
30493576,TX
30493576,TX
30493582,CA
30493582,CA
30493582,CA
30493584,CA
30493586,CA
30493586,CA
30493586,CA
30493592,WI
30493592,WI
30493594,WI
30493594,WI
30493594,WI
30493594,WI
30493594,WI
30493605,CA
30493605,CA
30493610,AZ
30493613,CA
30493613,CA
30493613,CA
30493613,CA
30493620,CA
30493628,NY
30493628,NY
30493635,NY
30493644,NY
30493645,NY
30493646,SC
30493646,SC
30493650,TX
30493650,TX
30493654,NY
30493654,NY
30493654,NY
30493656,TX
30493656,TX
30493656,TX
30493670,IA
30493694,WI
30493694,WI
30493694,WI
30493694,WI
30493696,NC
30493696,NC
30493696,NC
30493696,NC
30493696,NC
30493702,NY
30493713,NC
30493744,SC
30493748,GA
30493748,GA
30493752,VA
30493752,VA
30493768,TX
30493768,TX
30493774,CA
30493774,CA
30493774,CA
30493780,CA
30493780,CA
30493780,CA
30493780,CA
30493786,WI
30493786,WI
30493794,TX
30493803,NY
30493803,NY
30493810,CA
30493810,CA
30493814,SC
30493814,SC
30493814,SC
30493814,SC
30493814,SC
30493814,SC
30493822,PA
30493830,GA
30493830,GA
30493837,NY
30493837,NY
30493839,CA
30493839,CA
30493843,TX
30493847,NY
30493847,NY
30493854,NY
30493854,NY
30493854,NY
30493856,TX
30493861,OH
30493861,OH
30493870,TX
30493870,TX
30493870,TX
30493886,NC
30493886,NC
30493896,NC
30493896,NC
30493897,CA
30493910,CA
30493910,CA
30493910,CA
30493934,NY
30493934,NY
30493936,SC
30493936,SC
30493945,NY
30493947,SD
30493961,NY
30493961,NY
30493971,MD
30493973,CA
30493973,CA
30493980,NY
30493980,NY
30493985,AZ
30493985,AZ
30494015,GA
30494015,GA
30494015,GA
30494016,WI
30494016,WI
30494023,CA
30494023,CA
30494023,CA
30494023,CA
30494031,NE
30494031,NE
30494031,NE
30494031,NE
30494074,WI
30494074,WI
30494079,SC
30494079,SC
30494079,SC
30494087,VA
30494087,VA
30494087,VA
30494087,VA
30494087,VA
30494093,CA
30494093,CA
30494096,CA
30494096,CA
30494104,NC
30494104,NC
30494105,WI
30494105,WI
30494108,TX
30494110,TX
30494110,TX
30494131,NY
30494135,TX
30494135,TX
30494135,TX
30494135,TX
30494136,GA
30494138,NY
30494153,NC
30494153,NC
30494153,NC
30494159,CA
30494159,CA
30494159,CA
30494159,CA
30494159,CA
30494159,CA
30494170,WI
30494170,WI
30494175,NY
30494175,NY
30494175,NY
30494180,IL
30494180,IL
30494180,IL
30494182,NC
30494187,TX
30494193,NJ
30494193,NJ
30494193,NJ
30494193,NJ
30494193,NJ
30494200,GA
30494222,WA
30494222,WA
30494224,NC
30494224,NC
30494245,NC
30494245,NC
30494250,CA
30494250,CA
30494250,CA
30494251,NC
30494251,NC
30494254,OH
30494261,GA
30494261,GA
30494264,CA
30494264,CA
30494280,NY
30494288,TX
30494288,TX
30494293,GA
30494293,GA
30494299,CA
30494300,CA
30494300,CA
30494302,SC
30494302,SC
30494302,SC
30494302,SC
30494302,SC
30494302,SC
30494302,SC
30494307,GA
30494310,IA
30494310,IA
30494330,CA
30494355,VT
30494355,VT
30494364,CA
30494364,CA
30494364,CA
30494366,SC
30494369,NY
30494369,NY
30494373,CA
30494373,CA
30494373,CA
30494411,SC
30494411,SC
30494412,SC
30494424,CA
30494424,CA
30494424,CA
30494425,WI
30494427,NY
30494427,NY
30494428,TX
30494428,TX
30494431,NY
30494438,WI
30494440,TX
30494440,TX
30494443,CA
30494443,CA
30494443,CA
30494443,CA
30494460,CA
30494460,CA
30494460,CA
30494460,CA
30494487,WI
30494487,WI
30494500,TX
30494500,TX
30494507,TX
30494507,TX
30494507,TX
30494507,TX
30494507,TX
30494507,TX
30494507,TX
30494512,GA
30494526,CA
30494527,TX
30494527,TX
30494528,IN
30494539,TX
30494539,TX
30494547,NC
30494552,WI
30494552,WI
30494553,WV
30494553,WV
30494569,TX
30494582,CA
30494589,GA
30494589,GA
30494596,NY
30494596,NY
30494596,NY
30494598,NY
30494598,NY
30494631,NY
30494632,TX
30494633,NC
30494636,CA
30494636,CA
30494663,NY
30494663,NY
30494665,CA
30494670,TX
30494670,TX
30494670,TX
30494670,TX
30494670,TX
30494679,SC
30494679,SC
30494681,TX
30494681,TX
30494681,TX
30494682,WI
30494682,WI
30494701,SC
30494701,SC
30494706,CA
30494706,CA
30494726,DE
30494740,WI
30494741,TX
30494742,NY
30494742,NY
30494742,NY
30494742,NY
30494752,IL
30494752,IL
30494778,WI
30494778,WI
30494782,NY
30494782,NY
30494787,GA
30494787,GA
30494790,NC
30494790,NC
30494805,KS
30494805,KS
30494807,ME
30494807,ME
30494812,CA
30494812,CA
30494817,NY
30494817,NY
30494833,GA
30494838,CA
30494838,CA
30494838,CA
30494838,CA
30494838,CA
30494838,CA
30494844,TX
30494844,TX
30494855,NY
30494855,NY
30494855,NY
30494855,NY
30494860,LA
30494860,LA
30494860,LA
30494864,AZ
30494864,AZ
30494867,NY
30494871,TX
30494871,TX
30494880,TX
30494880,TX
30494882,TX
30494882,TX
30494882,TX
30494885,CA
30494885,CA
30494885,CA
30494885,CA
30494887,NY
30494887,NY
30494887,NY
30494887,NY
30494888,GA
30494894,NC
30494894,NC
30494895,VT
30494898,MA
30494898,MA
30494898,MA
30494905,CA
30494905,CA
30494924,CA
30494952,WI
30494952,WI
30494960,IL
30494960,IL
30494963,NC
30494963,NC
30494968,NY
30494968,NY
30494972,PA
30494972,PA
30494984,TX
30494984,TX
30494984,TX
30494984,TX
30494984,TX
30494989,NY
30495012,WI
30495012,WI
30495012,WI
30495012,WI
30495036,CA
30495036,CA
30495042,GA
30495042,GA
30495050,SC
30495050,SC
30495050,SC
30495056,TX
30495065,WI
30495065,WI
30495065,WI
30495065,WI
30495067,NJ
30495067,NJ
30495077,NY
30495077,NY
30495078,NY
30495078,NY
30495080,NC
30495080,NC
30495080,NC
30495084,CA
30495102,NY
30495102,NY
30495102,NY
30495108,FL
30495118,TX
30495120,WA
30495123,WV
30495123,WV
30495135,CA
30495139,IA
30495148,TX
30495155,SC
30495193,TX
30495193,TX
30495193,TX
30495195,TX
30495195,TX
30495195,TX
30495195,TX
30495195,TX
30495198,CA
30495198,CA
30495203,TX
30495203,TX
30495223,VT
30495223,VT
30495237,CA
30495237,CA
30495243,NC
30495243,NC
30495244,TX
30495244,TX
30495245,SC
30495249,CA
30495249,CA
30495260,CA
30495261,GA
30495261,GA
30495313,NY
30495313,NY
30495324,GA
30495326,CA
30495328,MD
30495328,MD
30495328,MD
30495328,MD
30495328,MD
30495331,TX
30495331,TX
30495331,TX
30495341,NC
30495342,WI
30495342,WI
30495342,WI
30495342,WI
30495348,VA
30495350,SC
30495363,NY
30495363,NY
30495363,NY
30495370,TX
30495370,TX
30495384,SC
30495384,SC
30495386,AZ
30495386,AZ
30495390,NY
30495393,TX
30495393,TX
30495402,NC
30495402,NC
30495412,OR
30495412,OR
30495452,OH
30495452,OH
30495463,NY
30495472,TX
30495472,TX
30495477,TX
30495498,NY
30495498,NY
30495499,TX
30495500,NC
30495502,NY
30495505,NY
30495505,NY
30495509,CA
